16/06/2016	217.42	2440300
17/06/2016	217.81	3112600
20/06/2016	219.50	3555500
21/06/2016	220.68	4529000
22/06/2016	199.47	23742400
23/06/2016	195.69	10130700
24/06/2016	190.05	7026500
27/06/2016	190.86	7205400
28/06/2016	201.89	6212400
29/06/2016	205.13	5994900
30/06/2016	212.97	4843100
01/07/2016	206.14	5400000
05/07/2016	209.73	5175300
06/07/2016	210.00	4919900
07/07/2016	213.10	3612000
08/07/2016	217.80	4074800
11/07/2016	219.96	5429800
12/07/2016	224.10	4571300
13/07/2016	225.50	3567100
14/07/2016	223.12	2675800
15/07/2016	222.52	2234200
18/07/2016	219.64	3412100
19/07/2016	225.00	3115100
20/07/2016	226.47	2568500
21/07/2016	226.00	4428700
22/07/2016	221.99	2579700
25/07/2016	222.27	4490700
26/07/2016	227.69	3430000
27/07/2016	229.34	2889000
28/07/2016	227.95	2419100
29/07/2016	230.70	3070800
01/08/2016	235.50	4016300
02/08/2016	229.37	3934400
03/08/2016	227.37	3887800
04/08/2016	225.69	4147000
05/08/2016	230.00	3205200
08/08/2016	228.00	2263600
09/08/2016	226.82	2207800
10/08/2016	228.24	2338300
11/08/2016	226.17	1880900
12/08/2016	225.41	1813500
15/08/2016	226.02	2034300
16/08/2016	225.49	2267100
17/08/2016	224.33	1787100
18/08/2016	223.82	1714500
19/08/2016	223.54	1659500
22/08/2016	224.17	2065500
23/08/2016	224.32	4784400
24/08/2016	227.05	2570700
25/08/2016	223.11	1762500
26/08/2016	222.14	2239000
29/08/2016	220.15	3266300
30/08/2016	216.11	3168900
31/08/2016	210.43	3276500
01/09/2016	209.01	7943100
02/09/2016	202.33	5977400
06/09/2016	199.02	4390600
07/09/2016	205.50	3640900
08/09/2016	199.55	3377900
09/09/2016	199.09	3757000
12/09/2016	195.00	3715200
13/09/2016	197.06	3589400
14/09/2016	195.75	2254500
15/09/2016	196.49	3077200
16/09/2016	200.42	3107800
19/09/2016	207.00	2299500
20/09/2016	206.85	2410500
21/09/2016	206.37	2633500
22/09/2016	206.40	2382900
23/09/2016	205.99	2905200
26/09/2016	206.50	2394400
27/09/2016	209.65	3373200
28/09/2016	207.51	2088400
29/09/2016	205.60	2727000
30/09/2016	202.21	2586300
03/10/2016	212.30	5999900
04/10/2016	213.10	3541500
05/10/2016	212.24	1877500
06/10/2016	202.46	4703400
07/10/2016	201.00	3493000
10/10/2016	201.35	3316300
11/10/2016	201.85	2328400
12/10/2016	200.95	1970700
13/10/2016	200.50	2494600
14/10/2016	200.66	4269900
17/10/2016	197.05	4554100
18/10/2016	195.99	5680500
19/10/2016	199.74	6991200
20/10/2016	202.12	5072900
21/10/2016	198.60	2943400
24/10/2016	201.00	2751600
25/10/2016	202.90	2445000
26/10/2016	201.00	5632800
27/10/2016	211.34	13093700
28/10/2016	204.00	4280100
