2016-04-15	112.110001	46939000
2016-04-18	108.889999	60821500
2016-04-19	107.879997	32384900
2016-04-20	106.639999	30611000
2016-04-21	106.93	31552500
2016-04-22	105.010002	33683100
2016-04-25	105	28031600
2016-04-26	103.910004	56016200
2016-04-27	96	114602100
2016-04-28	97.610001	82242700
2016-04-29	93.989998	68531500
2016-05-02	93.970001	48160100
2016-05-03	94.199997	56831300
2016-05-04	95.199997	41025500
2016-05-05	94	35890500
2016-05-06	93.370003	43699900
2016-05-09	93	32936400
2016-05-10	93.330002	33686800
2016-05-11	93.480003	28719100
2016-05-12	92.720001	76314700
2016-05-13	90	44392800
2016-05-16	92.389999	61259800
2016-05-17	94.550003	46916900
2016-05-18	94.160004	42062400
2016-05-19	94.639999	30442100
2016-05-20	94.639999	32026000
2016-05-23	95.870003	38018600
2016-05-24	97.220001	35140200
2016-05-25	98.669998	38168800
2016-05-26	99.68	56331200
2016-05-27	99.440002	36341200
2016-05-31	99.599998	42307200
2016-06-01	99.019997	29173300
2016-06-02	97.599998	40191600
2016-06-03	97.790001	28504900
2016-06-06	97.989998	23292500
2016-06-07	99.25	22409500
2016-06-08	99.019997	20848100
2016-06-09	98.5	26601400
2016-06-10	98.529999	31712900
2016-06-13	98.690002	38020500
2016-06-14	97.32	31931900
2016-06-15	97.82	29445200
2016-06-16	96.449997	31326800
2016-06-17	96.620003	61008200
2016-06-20	96	34411900
2016-06-21	94.940002	35546400
2016-06-22	96.25	29219100
2016-06-23	95.940002	32240200
2016-06-24	92.910004	75311400
2016-06-27	93	45489600
2016-06-28	92.900002	40444900
2016-06-29	93.970001	36531000
2016-06-30	94.440002	35836400
2016-07-01	95.489998	26026500
2016-07-05	95.389999	27705200
2016-07-06	94.599998	30949100
2016-07-07	95.699997	25139600
2016-07-08	96.489998	28912100
2016-07-11	96.75	23794900
2016-07-12	97.169998	24167500
2016-07-13	97.410004	25892200
2016-07-14	97.389999	38919000
2016-07-15	98.919998	30137000
2016-07-18	98.699997	36493900
2016-07-19	99.559998	23779900
2016-07-20	100	26276000
2016-07-21	99.830002	32702000
2016-07-22	99.260002	28313700
2016-07-25	98.25	40382900
2016-07-26	96.82	56239800
2016-07-27	104.269997	92344800
2016-07-28	102.830002	39869800
2016-07-29	104.190002	27733700
2016-08-01	104.410004	38167900
2016-08-02	106.050003	33816600
2016-08-03	104.809998	30202600
2016-08-04	105.580002	27408700
2016-08-05	106.269997	40553400
2016-08-08	107.519997	28037200
2016-08-09	108.230003	26315200
2016-08-10	108.709999	24008500
2016-08-11	108.519997	27484500
2016-08-12	107.779999	18660400
2016-08-15	108.139999	25868200
2016-08-16	109.629997	33794400
2016-08-17	109.099998	25356000
2016-08-18	109.230003	21984700
2016-08-19	108.769997	25368100
2016-08-22	108.860001	25820200
2016-08-23	108.589996	21257700
2016-08-24	108.57	23675100
2016-08-25	107.389999	25086200
2016-08-26	107.410004	27766300
2016-08-29	106.620003	24970300
2016-08-30	105.800003	24863900
2016-08-31	105.660004	29662400
2016-09-01	106.139999	26701500
2016-09-02	107.699997	26802500
2016-09-06	107.900002	26880400
2016-09-07	107.830002	42364300
2016-09-08	107.25	53002000
2016-09-09	104.639999	46557000
2016-09-12	102.650002	45292800
2016-09-13	107.510002	62176200
2016-09-14	108.730003	110888700
2016-09-15	113.860001	89983600
2016-09-16	115.120003	79886900
2016-09-19	115.190002	47023000
2016-09-20	113.050003	34514300
2016-09-21	113.849998	36003200
2016-09-22	114.349998	31074000
2016-09-23	114.419998	52481200
2016-09-26	111.639999	29869400
2016-09-27	113	24607400
2016-09-28	113.690002	29641100
2016-09-29	113.160004	35887000
2016-09-30	112.459999	36379100
2016-10-03	112.709999	21701800
2016-10-04	113.059998	29736800
2016-10-05	113.400002	21453100
2016-10-06	113.699997	28779300
2016-10-07	114.309998	24358400
2016-10-10	115.019997	36236000
2016-10-11	117.699997	64041000
2016-10-12	117.349998	37586800
2016-10-13	116.790001	35192400
2016-10-14	117.879997	35652200
2016-10-17	117.330002	23624900
2016-10-18	118.18	24553500
2016-10-19	117.25	20034600
2016-10-20	116.860001	24125800
2016-10-21	116.809998	23192700
2016-10-24	117.099998	23538700
2016-10-25	117.949997	48129000
2016-10-26	114.309998	66134200
2016-10-27	115.389999	34562000
2016-10-28	113.870003	37861700
2016-10-31	113.650002	26419400
2016-11-01	113.459999	43825800
2016-11-02	111.400002	28331700
2016-11-03	110.980003	26932600
2016-11-04	108.529999	30837000
2016-11-07	110.080002	32560000
2016-11-08	110.309998	24254200
2016-11-09	109.879997	59176400
2016-11-10	111.089996	57134500
2016-11-11	107.120003	34143900
2016-11-14	107.709999	51175500
2016-11-15	106.57	32264500
2016-11-16	106.699997	58840500
2016-11-17	109.809998	27632000
2016-11-18	109.720001	28428900
2016-11-21	110.120003	29264600
2016-11-22	111.949997	25965500
2016-11-23	111.360001	27426400
2016-11-25	111.129997	11475900
2016-11-28	111.43	27194000
2016-11-29	110.779999	28528800
2016-11-30	111.599998	36162300
2016-12-01	110.370003	37086900
2016-12-02	109.169998	26528000
2016-12-05	110	34324500
2016-12-06	109.5	26195500
2016-12-07	109.260002	29998700
2016-12-08	110.860001	27068300
2016-12-09	112.309998	34402600
2016-12-12	113.290001	26374400
2016-12-13	113.839996	43733800
2016-12-14	115.040001	34031800
2016-12-15	115.379997	46524500
2016-12-16	116.470001	44351100
2016-12-19	115.800003	27779400
2016-12-20	116.739998	21425000
2016-12-21	116.800003	23783200
2016-12-22	116.349998	26085900
2016-12-23	115.589996	14249500
2016-12-27	116.519997	18296900
2016-12-28	117.519997	20905900
2016-12-29	116.449997	15039500
2016-12-30	116.650002	30586300
2017-01-03	115.800003	28781900
2017-01-04	115.849998	21118100
2017-01-05	115.919998	22193600
2017-01-06	116.779999	31751900
2017-01-09	117.949997	33561900
2017-01-10	118.769997	24462100
